"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
528,"Logit Loss at 6h | Ex-ante",0.16283245840181,-0.541739752162345,-0.421457443579837,-0.542444865086645,-0.422006000500987,0.00259806918180806,0.000179670515281973
529,"Logit Loss at 6h | Ex-ante",0.134759419690191,-0.480339671611437,-0.373490366399568,-0.48282397224835,-0.375422046021229,0.0102642348982234,0.000566116635231977
530,"Logit Loss at 6h | Ex-ante",0.195460310303103,0.689389644219081,0.778303072453733,0.709934569575036,0.801497761642871,0.0570408867574191,0.0150507134773061
531,"Logit Loss at 6h | Ex-ante",0.13393471381598,-0.212562916822683,-0.194768610996041,-0.213184997470287,-0.195338615329217,0.00582754911792961,0.0000866282382199977
532,"Logit Loss at 6h | Ex-ante",0.186725601930782,-0.213147563364687,-0.199711008075071,-0.213780581942599,-0.200304121955097,0.00591336562965455,0.0000924377413276316
533,"Logit Loss at 6h | Ex-ante",0.201959475514251,-0.642950329700906,-0.494092613641121,-0.646814229960163,-0.4970619325601,0.0119117951102144,0.0011536167729131
534,"Logit Loss at 6h | Ex-ante",0.149615649640311,-0.27157455049036,-0.244230578771394,-0.272067861713435,-0.244674220067341,0.00362309598812182,0.0000843124418392685
535,"Logit Loss at 6h | Ex-ante",0.170158645176685,-0.551868439602826,-0.431268419660452,-0.553315904112067,-0.432399569200121,0.00522512086807458,0.00038036547565105
536,"Logit Loss at 6h | Ex-ante",0.173515631863244,-0.548054511855473,-0.431790071415012,-0.54931411405279,-0.432782461242973,0.00458083272438643,0.000333838786542786
537,"Logit Loss at 6h | Ex-ante",0.182377998535277,-0.60063462227462,-0.461350110625659,-0.60321770254688,-0.46333418601054,0.00854600144516253,0.000716701208781356
538,"Logit Loss at 6h | Ex-ante",0.146706585195052,-0.365695926778571,-0.312612963278652,-0.368016825617228,-0.314596969690246,0.0125732319886094,0.000488101516173152
539,"Logit Loss at 6h | Ex-ante",0.168996191279617,1.27482203642594,1.54564654825157,1.27872906306884,1.5503835876751,0.00610146119961658,0.00571517035880624
540,"Logit Loss at 6h | Ex-ante",0.206728615425796,0.0576720515716251,0.0584537622775314,0.0579688053312905,0.0587545383597019,0.0102121886911723,0.0000137949020149147
541,"Logit Loss at 6h | Ex-ante",0.0969759280239282,-0.399518206704719,-0.308696231510786,-0.40273135194812,-0.311178936457116,0.0158931127419996,0.0006056840419083
