"market_id","n_snapshots","loss_mean","loss_target","volumeNum","volume_per_analyst","val_eikon_eps_stddev_estimate","val_surprise","market_cap_usd_asof","analysts_covering_asof","turnover_6m_avg_daily_volume","volatility_6m","open_time_days","log_volume","log_volume_per_analyst","eps_stddev","surprise","log_market_cap","analysts","log_turnover","log_volatility_6m","firm_id","firm_market_number","prior_markets_for_firm","post_first_market"
"1339782",9,0.0156555555555556,0.00562499999999999,9718.454364,373.786706307692,0.04206,0.09,15837719741.34,26,28727.0555555556,0.024792740102756,14.3740162037037,9.18188476048789,5.92635708097241,0.04206,0.09,23.4856602572466,26,10.265629469751,0.0244903873664301,"AKAM",2,1,1
"1339788",9,0.0156444444444444,0.00809999999999999,25057.538583,556.834190733333,0.0166,0.02,1026956013311.4,45,429164.29787234,0.015962361444914,14.0089699074074,10.1289699100297,6.32406176900032,0.0166,0.02,26.8640512231621,45,12.9695974334232,0.0158363026481417,"WMT",2,1,1
"1339793",9,0.0348027777777778,0.0196,66932.514677,3522.76393036842,0.32144,0.03,40318826555.18,19,2104965.23809524,0.010584835509177,14.3881597222222,11.1080839101247,8.16728499569995,0.32144,0.03,24.4200843569919,19,14.5598099860604,0.0116712063567068,"ED",2,1,1
"1339807",9,0.0123611111111111,0.00360000000000001,10998.424737,1099.8424737,0.0371,0.01,5747952873,10,62214.119047619,0.017732505742098,14.3735300925926,9.30559825377663,7.00383105082789,0.0371,0.01,22.4721096062778,10,11.0383533206953,0.0175771191027351,"DBX",2,1,1
"1352086",9,0.119052777777778,0.0529,98833.644309,2906.87189144118,0.06826,0.07,4269524904.8,34,1267932.14285714,0.037649595751528,11.9113541666667,11.1080839101247,7.97517678384573,0.06826,0.07,22.1747683944838,34,14.0528986861359,0.0369581514046998,"ETSY",2,1,1
"1352087",9,0.407619444444444,0.4356,4267.789798,853.5579596,0.06689,-0.09,15199972398.44,5,1247720.49206349,0.014805562978982,12.2893171296296,8.35908564637959,6.75058432892712,0.06689,-0.09,23.4445594489049,5,14.0368296395962,0.0146970305756015,"FNF",2,1,1
"1360921",9,0.412191666666667,0.555025,385836.348821,11023.8956806,0.16008,-0.04,12934010075.17,35,11452.44,0.013878927948026,13.8426273148148,11.1080839101247,8.64901914451803,0.16008,-0.04,23.2831261189383,35,9.34604540054155,0.013783497594457,"DPZ",2,1,1
"1360922",9,0.317519444444444,0.0529,287931.953117,17995.7470698125,0.07826,0.03,3562682912.58,16,3781415.52,0.047188038897396,14.1730208333333,11.1080839101247,8.64901914451803,0.07826,0.03,21.9937797251052,16,15.1456092381387,0.0461085135634058,"HIMS",2,1,1
"1360923",9,0.0897194444444444,0.2025,5585.121304,797.874472,0.05761,0.06,360918319.97,7,527427.336,0.04673035098546,14.1835763888889,8.62804046198721,6.6832038270408,0.05761,0.06,20.1007726202039,7,13.1757682791789,0.0456713542916439,"BBBY",2,1,1
"1360933",9,0.0733805555555556,0.060025,9717.265244,539.848069111111,0.22725,0.34,3994243189.68,18,26284.704,0.038863747413166,19.2780792824074,9.18176240868681,6.29313840596936,0.22725,0.34,22.1081199588395,18,10.1767804962314,0.0381275653205798,"WIX",2,1,1
"1362677",9,0.285672222222222,0.366025,5672.635773,270.125513,0.01739,0.25,20935091920.87,21,57169.2741935484,0.027424582006913,14.4509837962963,8.64358542102781,5.60258186126143,0.01739,0.25,23.7646926271827,21,10.9537893603555,0.027055265187723,"CSGP",2,1,1
"1362683",9,0.113716666666667,0.015625,26008.384746,684.431177526316,0.06681,0.2,380534265141.25,38,3990645.68548387,0.013619760892549,14.0967476851852,10.1662127036454,6.53004809648054,0.06681,0.2,26.6648420631273,38,15.1994638522954,0.0135278455850969,"HD",2,1,1
"1362778",9,0.0410444444444444,0.00302500000000001,260299.647331,10411.98589324,0.01846,0.029999999999999,23400537288.8,25,4480211.74193548,0.023491148607256,14.3015393518519,11.1080839101247,8.64901914451803,0.01846,0.029999999999999,23.8760248201063,25,15.3151810903029,0.0232194779208502,"AS",2,1,1
"1363685",9,0.00487236111111111,0.00235225,381687.063845,5696.82184843284,0.03531,0.1,4686255000000,67,2255636.42857143,0.021842317845051,15.1998263888889,11.1080839101247,8.64783924893777,0.03531,0.1,26.8640512231621,46,14.6289431643984,0.0216071920550758,"NVDA",2,1,1
"1363711",9,0.0924166666666667,0.126025,3526.365402,320.578672909091,0.05874,0.099999999999999,1988562816.11,11,355111.23015873,0.020598793104946,15.1607523148148,8.23764894232911,5.77324221952465,0.05874,0.099999999999999,21.4106780118088,11,12.7801891597876,0.0203895071121985,"IMAX",2,1,1
"1363712",9,0.514855555555556,0.075625,64803.42237,2090.43297967742,0.02256,-0.05,25359032209.16,31,39960.048,0.022529117496709,15.1567476851852,11.0791291264623,7.64560474622703,0.02256,-0.05,23.9564008036879,31,10.5956604586448,0.0222790852987618,"ZM",2,1,1
"1363713",9,0.019775,0.0169,4749.034475,87.9450828703704,0.03692,0.76,172255180000,54,9593366.37301587,0.02292168535449,15.1614930555556,8.46590715489709,5.18136494140678,0.03692,0.62,25.8722428189569,46,16.0765825190134,0.0226629301334103,"CRM",2,1,1
"1367585",8,0.023146875,0.0121,13091.446001,374.041314314286,0.08147,0.059999999999999,36906240000,35,102201.056,0.024396215642696,6.95012731481481,9.47979070172276,5.92703619140674,0.08147,0.059999999999999,24.3316464793872,35,11.5347070739662,0.0241033811180339,"EBAY",2,1,1
"1367586",9,0.0131305555555556,0.00639999999999999,9002.41816,176.518003137255,0.02822,0.049999999999999,55391433080,51,1000632.76190476,0.03431982621638,13.9753356481481,9.10535957976984,5.18136494140678,0.02822,0.049999999999999,24.7376907811969,46,13.8161441191268,0.0337440379468793,"SNOW",2,1,1
"1367587",9,0.491152777777778,0.7744,12176.155379,338.226538305556,0.04948,0.08,153915960000,36,2829453.88,0.014081277802528,13.5641319444444,9.40731696546502,5.82666813878644,0.04948,0.08,25.7596725761181,36,14.8555946291573,0.0139830575804959,"LOW",2,1,1
"1367628",9,0.264658333333333,0.087025,26041.518229,1302.07591145,0.1639,-0.27,39980034070.35,20,1118260.736,0.017827317537371,13.9604050925926,10.1674857978296,7.17248283440713,0.1639,-0.27,24.4116460182031,20,13.9272860162098,0.0176702746015391,"TKO",2,1,1
"1367670",9,0.167511111111111,0.126025,4692.832659,521.425851,0.00314,0,1816309914.16,9,443282.75,0.071928370280165,12.9372106481481,8.4540047257968,6.25848306180679,0.006301,0,21.3200727601423,9,13.0019653631698,0.0521584717253257,"NVTS",1,0,0
"1367779",9,0.0856638888888889,0.1521,5952.158746,270.552670272727,0.11411,0.1,11550990122.51,22,127126.373015873,0.032520033705626,13.950474537037,8.69167723935252,5.60415611788022,0.11411,0.1,23.1700369951327,22,11.7529447999682,0.0320024487695355,"PSKY",2,1,1
"1369095",9,0.114041666666667,0.1024,16866.309073,16866.309073,0,-0.168,4925629063.96,1,13412.656,0.018325023475168,11.9565856481481,9.73313265321416,8.64901914451803,0.006301,-0.168,22.3177178321367,3,9.50402857148218,0.0181591436686364,"IEP",2,1,1
"1369192",9,0.0586166666666667,0.0484,1671.060298,139.255024833333,0.0124,0.029999999999999,898096039.83,12,11981.6904761905,0.038182016860911,14.0705671296296,8.23764894232911,5.18136494140678,0.0124,0.029999999999999,20.6157875691336,12,9.39121842710527,0.0374711228016313,"IART",2,1,1
"1369194",9,0.0952305555555555,0.0529,7863.533296,218.431480444444,0.03777,0.01,11504365225.99,36,181661.016,0.028082114366724,13.4662152777778,8.97011847438017,5.39104002179822,0.03777,0.01,23.1659923851602,36,12.1099031846496,0.0276950416315547,"TTD",1,0,0
"1369345",9,0.0155833333333333,0.01,4750.497291,148.45304034375,0.03909,0.209999999999999,46612010000,32,23375.3650793651,0.019175262058814,14.4270717592593,8.46621506651546,5.18136494140678,0.03909,0.209999999999999,24.5651240701944,32,10.0594807515689,0.0189937336208781,"ADSK",2,1,1
"1369346",9,0.0154777777777778,0.00422499999999999,5826.39275,138.723636904762,0.08531,0.15,36244030000,42,43721.5322580645,0.02374424059783,12.425474537037,8.67032496662215,5.18136494140678,0.08531,0.15,24.3135405150291,42,10.685618860514,0.0234667303796519,"WDAY",2,1,1
"1369348",9,0.0658694444444444,0.04,12682.941133,975.610856384615,0.15131,2.4,11593180704.72,13,4142427.73809524,0.059247722898454,13.4407060185185,9.44809199460363,6.88408826807674,0.15131,0.62,23.1736828919125,13,15.2367928255025,0.0521584717253257,"IONQ",1,0,0
"1369365",9,0.0111527777777778,0.00639999999999999,11268.559385,331.428217205882,0.03105,0.47,99201250500,34,36897.7777777778,0.022305518829409,14.401099537037,9.32986050999625,5.80642394868611,0.03105,0.47,25.3204164570046,34,10.5159337069266,0.0220603892103652,"INTU",2,1,1
"1369367",9,0.423463888888889,0.497025,5766.469191,339.204070058824,0.02109,0.04,17001488199.41,17,13958270,0.022011175025755,12.4082986111111,8.65998864820443,5.82954564361396,0.02109,0.04,23.5565667183129,17,16.4433774877375,0.0217724261892025,"HPQ",2,1,1
"1369373",9,0.0296388888888889,0.00722499999999999,8269.541405,295.340764464286,0.05086,0.37,79376960886.9,28,1530869.04761905,0.030374583177437,14.4043402777778,9.02045525201761,5.69151002346372,0.05086,0.37,25.0974739979411,28,14.2413467903181,0.0299224091163548,"DELL",2,1,1
"1369644",9,0.170908333333333,0.1369,4179.240494,298.517178142857,0.03622,-0.089999999999999,642686257.21,14,5257487.65873016,0.040419671864858,14.3662615740741,8.33812405831352,5.70217177198035,0.03622,-0.089999999999999,20.2811672272126,14,15.4751640293964,0.039624162395976,"SG",2,1,1
"1369645",9,0.0869027777777778,0.065025,371770.433862,20653.9129923333,0.01661,0.01,39704158066.53,18,195991.277777778,0.056190572665098,14.3570949074074,11.1080839101247,8.64901914451803,0.01661,0.01,24.4047217563472,18,12.1858305383435,0.0521584717253257,"RKLB",1,0,0
"1369646",9,0.162658333333333,0.3969,6098.387278,435.599091285714,0.0162,0,2723238560.48,14,901319.111111111,0.044609608652374,13.9634606481481,8.71594359888683,6.07901536277083,0.0162,0,21.7250876562313,14,13.711615757744,0.0436432353813308,"WRBY",2,1,1
"1369669",9,0.0536388888888889,0.09,3613.053357,401.450373,0.007,0.019999999999999,1381390366.05,9,48677.8492063492,0.046532687582589,14.3553356481481,8.23764894232911,5.99757179236252,0.007,0.019999999999999,21.0463563405468,9,10.7929999068539,0.0454824975643081,"REAL",2,1,1
"1369670",9,0.0824361111111111,0.075625,3597.045479,143.88181916,0.02603,0.02,3816283558.29,25,368361.007936508,0.02535417937528,13.9597337962963,8.23764894232911,5.18136494140678,0.02603,0.02,22.0625428954998,25,12.8168214508371,0.0250380937588111,"SHAK",2,1,1
"1369671",9,0.0320138888888889,0.0729,5893.029461,982.171576833333,0.08796,0.1,3923518745.28,6,6903.60317460317,0.024954572773057,13.9663310185185,8.68169516175817,6.89078364899886,0.08796,0.1,22.0902547272138,6,9.28714543357954,0.0246482923624467,"FTDR",2,1,1
"1369672",9,0.148691666666667,0.2209,365785.089473,21516.769969,0.04764,0.01,1133283374.08,17,16891.2301587302,0.028837462298489,13.9558217592593,11.1080839101247,8.64901914451803,0.04764,0.01,20.8483848972347,17,9.73460904127063,0.0284294874254376,"PZZA",2,1,1
"1369679",9,0.0190083333333333,0.00562499999999999,6123.113939,874.730562714286,0.04247,0.219999999999999,3743786398.25,7,4901.80952380952,0.022147951023551,7.35170138888889,8.71998936192782,6.77505846681477,0.04247,0.219999999999999,22.0433633421848,7,9.28714543357954,0.0219062474717603,"ICUI",2,1,1
"1370976",9,0.131372222222222,0.119025,850539.219215,85053.9219215,0.32092,-0.609999999999999,3891252577.68,10,841551.198412698,0.020790520698888,13.6836921296296,11.1080839101247,8.64901914451803,0.32092,-0.31,22.0819969421497,10,13.6430033208885,0.0205773474160634,"HGV",2,1,1
"1371036",9,0.439855555555556,0.748225,5202.734298,578.081588666667,0.01917,0,3532986987.64,9,542576.333333333,0.045605376809452,14.0465393518519,8.55713178106529,6.36144338071419,0.01917,0,21.9854095222258,9,13.2040859041607,0.0445960256343283,"SOUN",1,0,0
"1371096",9,0.183380555555556,0.255025,7405.109979,1481.0219958,0.04369,-0.039999999999999,860578594.2,5,519789.761904762,0.033541620196689,13.6660069444444,8.9100606113498,7.3011626477162,0.04369,-0.039999999999999,20.5731155049477,5,13.1611816286283,0.0329913704431843,"TDAY",1,0,0
"1386902",9,0.421330555555556,0.49,4426.988962,737.831493666667,0.00575,0.049999999999999,509712000,6,95603.9444444444,0.039624511155653,9.69373842592593,8.39570080105216,6.60506987555225,0.006301,0.049999999999999,20.1007726202039,6,11.4679798178322,0.038859600994415,"DNUT",1,0,0
"1386906",9,0.288286111111111,0.540225,207486.227856,34581.037976,0.04,-1.29,295098352.1855,6,14122403.888,0.152537899097299,19.2780792824074,11.1080839101247,8.64901914451803,0.04,-0.31,20.1007726202039,6,16.4433774877375,0.0521584717253257,"BYND",2,1,1
"1386999",8,0.2525375,0.255025,NA,NA,0.21133,-0.8,716781502.08,7,5821.03149606299,0.039726016579818,19.2780792824074,NA,NA,0.21133,-0.31,20.390281613042,7,9.28714543357954,0.0389572328490654,"TBPH",2,1,1
"1387000",9,0.470702777777778,0.5184,5968.068681,426.290620071429,0.02555,-0.199999999999999,5820517625.58,14,24065.4603174603,0.031065853099367,9.05186342592593,8.69434619438491,6.05746439078589,0.02555,-0.199999999999999,22.484655033838,14,10.0885744621093,0.0305930760303009,"URBN",2,1,1
"1387001",9,0.0413296944444444,0.01677025,6512.000497,723.555610777778,0.0685,0.07,183983695.9,9,758734.103174603,0.044862728367721,19.2780792824074,8.78155553485532,6.58555851627228,0.0685,0.07,20.1007726202039,9,13.5394079877853,0.0438855163745754,"SPCE",2,1,1
"1387101",9,0.50065,0.7056,9802.639674,377.024602846154,0.01595,0.03,83681278586.36,26,85051.0238095238,0.013005363521712,10.0231597222222,9.19050899101462,5.93495928039611,0.01595,0.03,25.15028111662,26,11.3510183930673,0.012921519943262,"MNST",2,1,1
"1387102",9,0.565997222222222,0.7744,11362.946713,811.639050928571,0.12382,-1.81,4955767011.44,14,747333.404761905,0.027436217823424,9.64890046296296,9.33820105385714,6.70028703916558,0.12382,-0.31,22.3238177881958,14,13.524268027614,0.0270665903504903,"TFX",2,1,1
"1390924",7,0.097925,0.070225,26979.471729,3854.210247,0.06413,0.079999999999999,635456958,7,26524025.4193548,0.033249392826882,6.32878472222222,10.2028686140047,8.25718082329105,0.06413,0.079999999999999,20.2698549169531,7,16.4433774877375,0.0327085867752538,"AMC",2,1,1
"1399646",9,0.0133562222222222,0.00435599999999999,11381.41522,264.684074883721,0.10338,0.179999999999999,26439461475.78,43,30393.064516129,0.034415791541307,11.0509375,9.33982491890534,5.58230791451381,0.10338,0.179999999999999,23.9981234839381,43,10.3220026221513,0.0338368147368877,"MDB",2,1,1
"1399647",9,0.0258277777777778,0.0256,6159.827706,410.6551804,0.00305,0.009999999999999,1683410007.1,15,1270449.144,0.034274401331485,11.0305439814815,8.72596641535816,6.02018605814236,0.006301,0.009999999999999,21.2440873393005,15,14.0548818397288,0.03370011934332,"ASAN",2,1,1
"1399648",9,0.0563888888888889,0.0484,11442.925355,293.408342435897,0.11487,0.279999999999999,51528684878.73,39,7366450.5483871,0.017854783081092,11.6202662037037,9.34521433151678,5.68496772353169,0.11487,0.279999999999999,24.6654044774924,39,15.8124466758171,0.0176972587202425,"TGT",2,1,1
"1399734",9,0.0634527777777778,0.055225,5160.943675,198.497833653846,0.04827,0.14,12984890332.91,26,4000944.12903226,0.021210072315054,11.637025462963,8.54906846875061,5.295803377393,0.04827,0.14,23.2870522363504,26,15.202041173432,0.0209882695514487,"BBY",2,1,1
"1399738",9,0.0324916666666667,0.011025,14999.204885,535.68588875,0.01654,0.069999999999999,4472788400,28,71101.7822580645,0.036247960755678,11.9972569444444,9.61581913899106,6.28541298621555,0.01654,0.069999999999999,22.2212778542196,28,11.1718817466441,0.0356064595577624,"GTLB",1,0,0
"1399742",9,0.0931305555555556,0.189225,2385.545427,216.867766090909,0.00961,0.149999999999999,3264641119.98,11,2187220.696,0.018779581888372,12.0421412037037,8.23764894232911,5.38388830118185,0.00961,0.149999999999999,21.9064156763226,11,14.5981426644344,0.018605422587796,"BOX",1,0,0
"1403447",9,0.0144,0.00562499999999999,9798.605645,181.455660092593,0.00649,0.02,97605918677.4,54,40347.752,0.028075408679079,11.2093865740741,9.19009742354288,5.20650718510662,0.00649,0.02,25.3042039707133,46,10.6053157438517,0.0276885190888313,"CRWD",2,1,1
"1403452",9,0.297158333333333,0.366025,4772.05804,159.068601333333,0.88457,0.3,62038426020,30,148521.685483871,0.015922979558196,10.7903587962963,8.47074247699901,5.18136494140678,0.334929,0.3,24.8510198045267,30,11.9084929897588,0.0157975387612941,"AZO",2,1,1
"1403494",9,0.0896416666666667,0.021025,11957.105057,747.3190660625,0.08062,0.299999999999999,4512064174.2,16,1593952.392,0.039314085254686,11.7747569444444,9.38916457490151,6.61782944593118,0.08062,0.299999999999999,22.2300205740463,16,14.2817278982561,0.0385609621564905,"BBWI",2,1,1
"1403495",9,0.00569066666666666,0.002116,NA,NA,0.04809,0.029999999999999,1509506910422.88,53,276146.752,0.030202164770959,12.1550578703704,NA,NA,0.04809,0.029999999999999,26.8640512231621,46,12.5286913347928,0.0297550594584961,"AVGO",3,2,1
"1403496",9,0.0145888888888889,0.00302500000000001,NA,NA,0.0061,0.05,12827912828.64,47,33051.6428571429,0.024491562455597,12.2172106481481,NA,NA,0.006301,0.05,23.2748893233567,46,10.4058568075031,0.0241964528948184,"OKTA",2,1,1
"1403497",9,0.387283333333333,0.3481,58561.023871,4880.08532258333,0.0287,0.12,3814020135,12,8479489.704,0.043476350448724,12.1578356481481,10.9778417086766,8.49312287628821,0.0287,0.12,22.0619496233451,12,15.9531609474739,0.0425577835971471,"AEO",2,1,1
"1403526",9,0.0733694444444444,0.0484,5518.682958,424.514073692308,0.03195,0.1,4487161854.6,13,1915364.176,0.043260264347706,11.7855902777778,8.61607570247675,6.05329802312404,0.03195,0.1,22.2244862351863,13,14.4654188548456,0.0423506792599173,"ANF",2,1,1
"1403851",7,0.136325,0.156025,3357.146829,129.121031884615,0.35635,0.13,20753999991.52,26,544790.571428571,0.027857340035133,6.03199074074074,8.23764894232911,5.18136494140678,0.334929,0.13,23.7560048357209,26,13.2081585627517,0.0274763831180413,"FLUT",2,1,1
"1403852",9,0.478433333333333,0.189225,NA,NA,0.01234,0,10317109067.6,21,8437220.56692913,0.026066533079737,13.0657986111111,NA,NA,0.01234,0,23.0570694286478,21,15.9481636141434,0.0257325917023722,"GAP",2,1,1
"1403853",9,0.0138633611111111,0.00207025,NA,NA,0.07024,0.04,446642758119.6,38,28856.4803149606,0.012158084523642,13.0662847222222,NA,NA,0.07024,0.04,26.8250249131927,38,10.2701245213424,0.0120847686693604,"COST",2,1,1
"1404328",9,0.0148808055555556,0.000552249999999998,NA,NA,0.10061,0.29,4986305558.88,10,602581.817460318,0.036546190059707,12.6281828703704,NA,NA,0.10061,0.29,22.3299611035395,10,13.3089803912664,0.0358942153930145,"VSCO",2,1,1
"1404329",9,0.0107888888888889,0.00562499999999999,NA,NA,0.00365,0.049999999999999,16698497409.58,23,6520130.75396825,0.035188255788553,13.0046412037037,NA,NA,0.006301,0.049999999999999,23.5385845768468,23,15.6904051413625,0.0345832998281913,"IOT",2,1,1
"1404330",9,0.07215,0.018225,NA,NA,0,-0.06,148033360.9612,2,862791.714285714,0.056639325857291,13.0048032407407,NA,NA,0.006301,-0.06,20.1007726202039,3,13.6679297491937,0.0521584717253257,"GPRO",2,1,1
"1404331",9,0.0251666666666667,0.00639999999999999,NA,NA,0.03001,0.01,67525683209.77,44,239026.468253968,0.030564556040313,13.0043865740741,NA,NA,0.03001,0.01,24.9357738544528,44,12.3843337542426,0.030106764743165,"MRVL",1,0,0
"1404416",9,0.0260111111111111,0.0196,12720.640667,1817.234381,0.02637,0.109999999999999,3169862446.2,7,261692.532258065,0.02379538848776,10.6376967592593,9.45105981183121,7.50562118886988,0.02637,0.109999999999999,21.8769540315282,7,12.4749293738761,0.0235166907215315,"MRX",2,1,1
"1404417",9,0.0744583333333333,0.0784,NA,NA,0,0.03,527695815.7,2,13471.4761904762,0.027010536655454,12.9823958333333,NA,NA,0.006301,0.03,20.1007726202039,3,9.50840408253767,0.0266521905388294,"SWBI",2,1,1
"1419057",4,0.07381875,0.030625,2440.250214,106.097835391304,0.1282,-0.1,72289945362.25,23,702054.285714286,0.034157914677479,4.09830324074074,8.23764894232911,5.18136494140678,0.1282,-0.1,25.0039508881449,23,13.4617674344857,0.0335874865506223,"WBD",2,1,1
"1420756",9,0.0292194444444444,0.00639999999999999,NA,NA,0.12816,0.309999999999999,18830049021.88,18,234122.571428571,0.024490691804206,9.75802083333333,NA,NA,0.12816,0.309999999999999,23.6587197830045,18,12.3636043379811,0.0241956030569155,"BURL",2,1,1
"1420816",7,0.00924360714285714,0.000272249999999999,NA,NA,0.1074,0.119999999999999,4507307884.1,13,7314569.66666667,0.026215489755333,19.2780792824074,NA,NA,0.1074,0.119999999999999,22.2289658907469,13,15.8053788985289,0.0258777536968741,"M",2,1,1
"1420842",9,0.0353805555555556,0.024025,NA,NA,0.01557,0.08,42144960000,26,6831203.44444444,0.015988362001291,9.67653935185185,NA,NA,0.01557,0.08,24.4643809412911,26,15.7370115621849,0.0158618943675455,"KR",2,1,1
"1421384",9,0.02225025,0.000552249999999998,NA,NA,0.01506,0.06,28036426900.57,22,25142772.8412698,0.024773394409114,14.0130208333333,NA,NA,0.01506,0.06,24.0567704623401,22,16.4433774877375,0.0244715095236352,"HPE",2,1,1
"1421510",9,0.00911458333333333,0.00105625,NA,NA,0.1802,0.57,24562971338,18,5107.26984126984,0.015174822364717,14.0239467592593,NA,NA,0.1802,0.57,23.9245059157251,18,9.28714543357954,0.0150608364453269,"CASY",2,1,1
"1421535",9,0.0288055555555556,0.027225,NA,NA,0.03007,0.05,3300018733.2,5,481653.595238095,0.018329026935536,13.6339467592593,NA,NA,0.03007,0.05,21.91719398213,5,13.0849825287571,0.0181630750779665,"KFY",2,1,1
"1421540",9,0.132491666666667,0.015625,NA,NA,0.07691,0.35,1758004622.97,14,4625633.704,0.047251153924531,14.6261226851852,NA,NA,0.07691,0.35,21.2874452658817,14,15.3471241528103,0.0461687827059719,"KSS",2,1,1
"1421646",9,0.016825,0.00360000000000001,NA,NA,0.06606,0.109999999999999,2215624163.55,11,316591.48,0.030811157839154,14.6240856481481,NA,NA,0.06606,0.109999999999999,21.5187999901614,11,12.665370673778,0.0303460241836998,"UNFI",3,2,1
"1421676",9,0.0486277777777778,0.0441,NA,NA,0.03436,0.08,439919996160,46,4776021.472,0.043239382423495,15.0082523148148,NA,NA,0.03436,0.08,26.8098587204171,46,15.3791186392361,0.0423306630339438,"ORCL",2,1,1
"1421689",9,0.286327777777778,0.3025,NA,NA,0.18696,0.01,497070590.2,3,15625.744,0.034306778456594,15.0173263888889,NA,NA,0.18696,0.01,20.1007726202039,3,9.656739084376,0.0337314230460009,"GRPN",1,0,0
"1428249",9,0.108377777777778,0.081225,NA,NA,0.33498,-0.299999999999999,4944442156.76,10,844902.261904762,0.022168960665683,13.1969097222222,NA,NA,0.334929,-0.299999999999999,22.3215299861045,10,13.6469774168327,0.021926801664716,"MTN",2,1,1
"1428250",9,0.530019444444444,0.8281,4702.286216,2351.143108,0.805,-7.7,25950236.34,2,17911.4920634921,0.052479403243773,19.2780792824074,8.4560167382689,7.76308215240562,0.334929,-0.31,20.1007726202039,3,9.7932536290654,0.0511487170183307,"BIRD",2,1,1
"1428288",9,0.0291472222222222,0.0121,NA,NA,0.56716,0.48,17507049418.54,27,1323516.97637795,0.022344733791827,15.8343402777778,NA,NA,0.334929,0.48,23.5858694606807,27,14.0958038830111,0.0220987478121579,"DKS",2,1,1
"1428531",9,0.729269444444444,0.714025,NA,NA,0.01464,-0.059999999999999,7540124681.52,20,136916.150793651,0.018101249392459,14.7966782407407,NA,NA,0.01464,-0.059999999999999,22.7435045548402,20,11.8271312831496,0.0179393723107521,"CPB",2,1,1
"1428532",9,0.138708333333333,0.133225,NA,NA,0.23554,0.55,686399916.33,10,17282.9206349206,0.033960135777355,8.26987268518518,NA,NA,0.23554,0.55,20.3469709842412,10,9.75753190521767,0.0333962219362224,"CBRL",2,1,1
"1428533",9,0.149966666666667,0.038025,NA,NA,0.01664,-0.19,3517299813.34,10,829245.263157895,0.058118010683929,8.20929398148148,NA,NA,0.01664,-0.19,21.9809594337029,10,13.6282724505078,0.0521584717253257,"STUB",1,0,0
"1428903",3,0.28465,0.286225,1452.125896,63.1359085217391,0.04309,0.07,13033822364.96,23,88893.8333333333,0.038615341149058,4.09830324074074,8.23764894232911,5.18136494140678,0.04309,0.07,23.2908135361739,23,11.3952093020778,0.0378884233078785,"CELH",2,1,1
"1435106",9,0.0172700277777778,0.000930249999999998,NA,NA,0.0038,0.03,1450514479.68,9,1923053.06349206,0.020216839915815,13.9779976851852,NA,NA,0.006301,0.03,21.0951841440199,9,14.4694251383162,0.0200151928552802,"CXM",2,1,1
"1435682",9,0.617502777777778,0.765625,NA,NA,0.03808,-0.01,591753386.49,5,395465.68503937,0.032388623688457,14.9279976851852,NA,NA,0.03808,-0.01,20.198600529181,5,12.887821827596,0.0318751695149536,"BBW",2,1,1
"1435757",9,0.0453,0.00422499999999999,NA,NA,0.03961,-0.57,144249450.9,8,193730.968503937,0.032960898521592,14.9191319444444,NA,NA,0.03961,-0.31,20.1007726202039,8,12.1742308770986,0.0324293370702526,"GAMB",2,1,1
"1435762",6,0.001723,0.000210249999999999,NA,NA,0.01247,0.019999999999999,192964334.64,3,156719.063492063,0.056654807001297,19.2780792824074,NA,NA,0.01247,0.019999999999999,20.1007726202039,3,11.9622164577489,0.0521584717253257,"PLBY",2,1,1
"1435763",9,0.0333680277777778,0.00837225,NA,NA,0.11772,0.32,32137355166,32,3284314.64566929,0.022709923172629,14.9173032407407,NA,NA,0.11772,0.32,24.1932849028305,32,15.0046688611564,0.0224558916991832,"DG",2,1,1
"1454725",6,0.183420833333333,0.133225,NA,NA,0.01473,-0.25,303590273.1472,3,510061,0.046690789357402,17.2871064814815,NA,NA,0.01473,-0.25,20.1007726202039,3,13.1422875659391,0.0456335581432242,"GETY",2,1,1
"1486741",7,0.00322392857142857,0.00133225,NA,NA,0.03861,0.06,9147834012.4,23,48030.744,0.029731143482811,15.0450925925926,NA,NA,0.03861,0.06,22.936782968255,23,10.7796174046388,0.0292977424235515,"DOCU",2,1,1
"1486791",7,0.7573,0.7921,NA,NA,0.01726,-0.07,2406419887.08606,16,277347.722222222,0.017678547403845,15.6110416666667,NA,NA,0.01726,-0.07,21.6014059559335,16,12.5330309183778,0.017524099504377,"WB",2,1,1
"1494761",3,0.36195,0.2916,NA,NA,0.017,-0.03,1832973224.4,3,60681.7222222222,0.041508402407131,4.09830324074074,NA,NA,0.017,-0.03,21.3292051981686,3,11.0134142943913,0.0406700492880087,"RUM",2,1,1
"1494780",9,0.0228444444444444,0.0016,NA,NA,0.08352,0.029999999999999,21201666398.82,29,48244.0238095238,0.023079560402519,12.6444907407407,NA,NA,0.08352,0.029999999999999,23.7773456192532,29,10.7840479679671,0.0228172555998974,"DLTR",2,1,1
"1494785",9,0.558548333333333,0.30636225,NA,NA,0.07894,-0.079999999999999,3627364080.06,18,26815.224,0.026820659148756,13.7567592592593,NA,NA,0.07894,-0.079999999999999,22.0117720727057,18,10.1967623564689,0.0264672897469562,"ASO",2,1,1
"1494817",9,0.0120222222222222,0.00809999999999999,NA,NA,0.04877,0.229999999999999,18239152156.96,33,51949.288,0.025028792621675,14.0599305555556,NA,NA,0.04877,0.229999999999999,23.6268363378894,33,10.8580425403041,0.0247207025584544,"LULU",2,1,1
